"REF_DATE","GEO","DGUID","Gender","Indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-01","Nova Scotia","2021A000212","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434307","5.2.2.1","32.6","","","","1"
"2022-04","Nova Scotia","2021A000212","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434307","5.2.2.1","28.8","","","","1"
"2022-07","Nova Scotia","2021A000212","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434307","5.2.2.1","25.2","","","","1"
"2022-10","Nova Scotia","2021A000212","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434307","5.2.2.1","23.8","","","","1"
"2023-04","Nova Scotia","2021A000212","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434307","5.2.2.1","32.4","","","","1"
"2023-07","Nova Scotia","2021A000212","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434307","5.2.2.1","33.4","","","","1"
"2023-10","Nova Scotia","2021A000212","Men","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434307","5.2.2.1","31.0","","","","1"
"2021-04","Nova Scotia","2021A000212","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434316","5.2.3.1","45.1","","","","1"
"2021-07","Nova Scotia","2021A000212","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434316","5.2.3.1","59.1","","","","1"
"2021-10","Nova Scotia","2021A000212","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434316","5.2.3.1","43.2","","","","1"
"2022-01","Nova Scotia","2021A000212","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434316","5.2.3.1","49.6","","","","1"
"2022-04","Nova Scotia","2021A000212","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434316","5.2.3.1","49.6","","","","1"
"2022-07","Nova Scotia","2021A000212","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434316","5.2.3.1","53.3","","","","1"
"2022-10","Nova Scotia","2021A000212","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434316","5.2.3.1","51.1","","","","1"
"2023-04","Nova Scotia","2021A000212","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434316","5.2.3.1","46.3","","","","1"
"2023-07","Nova Scotia","2021A000212","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434316","5.2.3.1","47.1","","","","1"
"2023-10","Nova Scotia","2021A000212","Men","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434316","5.2.3.1","41.8","","","","1"
"2021-04","Nova Scotia","2021A000212","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434334","5.3.1.1","25.6","","","","1"
"2021-07","Nova Scotia","2021A000212","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434334","5.3.1.1","16.0","","","","1"
"2021-10","Nova Scotia","2021A000212","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434334","5.3.1.1","21.1","","","","1"
"2022-01","Nova Scotia","2021A000212","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434334","5.3.1.1","18.7","","","","1"
"2022-04","Nova Scotia","2021A000212","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434334","5.3.1.1","20.7","","","","1"
"2022-07","Nova Scotia","2021A000212","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434334","5.3.1.1","21.0","","","","1"
"2022-10","Nova Scotia","2021A000212","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434334","5.3.1.1","24.0","","","","1"
"2023-04","Nova Scotia","2021A000212","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434334","5.3.1.1","22.6","","","","1"
"2023-07","Nova Scotia","2021A000212","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434334","5.3.1.1","23.0","","","","1"
"2023-10","Nova Scotia","2021A000212","Women","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434334","5.3.1.1","21.3","","","","1"
"2021-04","Nova Scotia","2021A000212","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434343","5.3.2.1","30.4","","","","1"
"2021-07","Nova Scotia","2021A000212","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434343","5.3.2.1","26.8","","","","1"
"2021-10","Nova Scotia","2021A000212","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434343","5.3.2.1","27.7","","","","1"
"2022-01","Nova Scotia","2021A000212","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434343","5.3.2.1","31.1","","","","1"
"2022-04","Nova Scotia","2021A000212","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434343","5.3.2.1","23.9","","","","1"
"2022-07","Nova Scotia","2021A000212","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434343","5.3.2.1","19.6","","","","1"
"2022-10","Nova Scotia","2021A000212","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434343","5.3.2.1","34.6","","","","1"
"2023-04","Nova Scotia","2021A000212","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434343","5.3.2.1","29.0","","","","1"
"2023-07","Nova Scotia","2021A000212","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434343","5.3.2.1","32.4","","","","1"
"2023-10","Nova Scotia","2021A000212","Women","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434343","5.3.2.1","27.3","","","","1"
"2021-04","Nova Scotia","2021A000212","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434352","5.3.3.1","44.0","","","","1"
"2021-07","Nova Scotia","2021A000212","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434352","5.3.3.1","57.2","","","","1"
"2021-10","Nova Scotia","2021A000212","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434352","5.3.3.1","51.2","","","","1"
"2022-01","Nova Scotia","2021A000212","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434352","5.3.3.1","50.2","","","","1"
"2022-04","Nova Scotia","2021A000212","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434352","5.3.3.1","55.4","","","","1"
"2022-07","Nova Scotia","2021A000212","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434352","5.3.3.1","59.3","","","","1"
"2022-10","Nova Scotia","2021A000212","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434352","5.3.3.1","41.4","","","","1"
"2023-04","Nova Scotia","2021A000212","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434352","5.3.3.1","48.3","","","","1"
"2023-07","Nova Scotia","2021A000212","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434352","5.3.3.1","44.6","","","","1"
"2023-10","Nova Scotia","2021A000212","Women","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434352","5.3.3.1","51.4","","","","1"
"2021-04","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434370","6.1.1.1","18.2","","","","1"
"2021-07","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434370","6.1.1.1","18.4","","","","1"
"2021-10","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434370","6.1.1.1","21.0","","","","1"
"2022-01","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434370","6.1.1.1","20.7","","","","1"
"2022-04","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434370","6.1.1.1","20.1","","","","1"
"2022-07","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434370","6.1.1.1","18.2","","","","1"
"2022-10","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434370","6.1.1.1","21.7","","","","1"
"2023-04","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434370","6.1.1.1","18.7","","","","1"
"2023-07","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434370","6.1.1.1","23.0","","","","1"
"2023-10","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating between 0 and 5","Percentage of persons","Percent","239","units","0","v1331434370","6.1.1.1","22.5","","","","1"
"2021-04","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434379","6.1.2.1","28.4","","","","1"
"2021-07","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434379","6.1.2.1","25.8","","","","1"
"2021-10","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434379","6.1.2.1","20.8","","","","1"
"2022-01","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434379","6.1.2.1","22.5","","","","1"
"2022-04","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434379","6.1.2.1","27.7","","","","1"
"2022-07","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434379","6.1.2.1","22.0","","","","1"
"2022-10","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434379","6.1.2.1","30.3","","","","1"
"2023-04","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434379","6.1.2.1","28.2","","","","1"
"2023-07","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434379","6.1.2.1","25.4","","","","1"
"2023-10","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating of 6 or 7","Percentage of persons","Percent","239","units","0","v1331434379","6.1.2.1","26.9","","","","1"
"2021-04","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434388","6.1.3.1","53.4","","","","1"
"2021-07","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434388","6.1.3.1","55.8","","","","1"
"2021-10","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434388","6.1.3.1","58.2","","","","1"
"2022-01","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434388","6.1.3.1","56.8","","","","1"
"2022-04","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434388","6.1.3.1","52.2","","","","1"
"2022-07","New Brunswick","2021A000213","Total, all persons","Life satisfaction rating of 8, 9 or 10","Percentage of persons","Percent","239","units","0","v1331434388","6.1.3.1","59.8","","","","1"
